ID,price,currency,brand,model,year,mileage,engine_volume,fuel_type,power,transmission,bodytype,colour
ID: 6106746238,5 000,PLN,Fiat,Croma,2005,352 000 km,1 910 cm3,Diesel,150 KM,Manualna,Kombi,Szary
ID: 6106746238,5 000,PLN,Fiat,Croma,2005,352 000 km,1 910 cm3,Diesel,150 KM,Manualna,Kombi,Szary
ID: 6121954799,69 999,PLN,BMW,Seria 3,2018,126 500 km,1 998 cm3,252 KM,Benzyna,Automatyczna,Sedan,Czarny
ID: 6121954799,69 999,PLN,BMW,Seria 3,2018,126 500 km,1 998 cm3,252 KM,Benzyna,Automatyczna,Sedan,Czarny
ID: 6114332951,66 900,PLN,Ford,Kuga,2018,184 000 km,1 498 cm3,Diesel,120 KM,Manualna,SUV,Srebrny
ID: 6114332951,66 900,PLN,Ford,Kuga,2018,184 000 km,1 498 cm3,Diesel,120 KM,Manualna,SUV,Srebrny
ID: 6124407050,319 900,PLN,Mercedes-Benz,Klasa A,2024,977 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Kompakt,Niebieski
ID: 6124407050,319 900,PLN,Mercedes-Benz,Klasa A,2024,977 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Kompakt,Niebieski
ID: 6124407050,319 900,PLN,Mercedes-Benz,Klasa A,2024,977 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Kompakt,Niebieski
ID: 6124407050,319 900,PLN,Mercedes-Benz,Klasa A,2024,977 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Kompakt,Niebieski
ID: 6124407050,319 900,PLN,Mercedes-Benz,Klasa A,2024,977 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Kompakt,Niebieski
ID: 6124407050,319 900,PLN,Mercedes-Benz,Klasa A,2024,977 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Kompakt,Niebieski
ID: 6124407050,319 900,PLN,Mercedes-Benz,Klasa A,2024,977 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Kompakt,Niebieski
ID: 6124407050,319 900,PLN,Mercedes-Benz,Klasa A,2024,977 km,1 991 cm3,Benzyna,421 KM,Automatyczna,Kompakt,Niebieski
ID: 6120382967,34 000,PLN,Audi,A4,2011,315 186 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny
ID: 6120382967,34 000,PLN,Audi,A4,2011,315 186 km,1 968 cm3,Diesel,143 KM,Manualna,Kombi,Czarny
ID: 6124406699,65 500,PLN,Opel,Grandland X,2018,99 600 km,1 199 cm3,Benzyna,130 KM,Automatyczna,SUV,Czarny
ID: 6124406699,65 500,PLN,Opel,Grandland X,2018,99 600 km,1 199 cm3,Benzyna,130 KM,Automatyczna,SUV,Czarny
ID: 6124405799,32 900,PLN,Audi,A6,2008,285 000 km,2 967 cm3,Diesel,233 KM,Automatyczna,Sedan,Czarny
ID: 6124405799,32 900,PLN,Audi,A6,2008,285 000 km,2 967 cm3,Diesel,233 KM,Automatyczna,Sedan,Czarny
ID: 6124406928,66 700,PLN,Toyota,Corolla,2018,81 136 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,Szary
ID: 6124406928,66 700,PLN,Toyota,Corolla,2018,81 136 km,1 598 cm3,Benzyna,132 KM,Manualna,Sedan,Szary
ID: 6124406687,68 500,PLN,Hyundai,Kona,2020,69 874 km,998 cm3,Benzyna,120 KM,Manualna,SUV,Biały
ID: 6124406687,68 500,PLN,Hyundai,Kona,2020,69 874 km,998 cm3,Benzyna,120 KM,Manualna,SUV,Biały
ID: 6124406418,78 200,PLN,Nissan,X-Trail,2017,88 000 km,1 995 cm3,Diesel,177 KM,Automatyczna,SUV,Czarny
ID: 6124406418,78 200,PLN,Nissan,X-Trail,2017,88 000 km,1 995 cm3,Diesel,177 KM,Automatyczna,SUV,Czarny
ID: 6124070095,53 000,PLN,Peugeot,308,2020,70 667 km,1 199 cm3,Benzyna,130 KM,Manualna,Kompakt,Szary
ID: 6124070095,53 000,PLN,Peugeot,308,2020,70 667 km,1 199 cm3,Benzyna,130 KM,Manualna,Kompakt,Szary
ID: 6123550690,54 900,PLN,Seat,Leon,2019,123 000 km,1 498 cm3,Benzyna,131 KM,Manualna,Kompakt,Szary
ID: 6123550690,54 900,PLN,Seat,Leon,2019,123 000 km,1 498 cm3,Benzyna,131 KM,Manualna,Kompakt,Szary
ID: 6123550690,54 900,PLN,Seat,Leon,2019,123 000 km,1 498 cm3,Benzyna,131 KM,Manualna,Kompakt,Szary
ID: 6123550690,54 900,PLN,Seat,Leon,2019,123 000 km,1 498 cm3,Benzyna,131 KM,Manualna,Kompakt,Szary
ID: 6123550690,54 900,PLN,Seat,Leon,2019,123 000 km,1 498 cm3,Benzyna,131 KM,Manualna,Kompakt,Szary
ID: 6123550690,54 900,PLN,Seat,Leon,2019,123 000 km,1 498 cm3,Benzyna,131 KM,Manualna,Kompakt,Szary
ID: 6123550690,54 900,PLN,Seat,Leon,2019,123 000 km,1 498 cm3,Benzyna,131 KM,Manualna,Kompakt,Szary
ID: 6123550690,54 900,PLN,Seat,Leon,2019,123 000 km,1 498 cm3,Benzyna,131 KM,Manualna,Kompakt,Szary
ID: 6124406438,63 900,PLN,MINI,Clubman,2016,188 738 km,1 998 cm3,Benzyna,192 KM,Automatyczna,Kombi,Srebrny
ID: 6124406438,63 900,PLN,MINI,Clubman,2016,188 738 km,1 998 cm3,Benzyna,192 KM,Automatyczna,Kombi,Srebrny
ID: 6122327759,64 500,PLN,Audi,A5,2013,256 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Sedan,Biały
ID: 6122327759,64 500,PLN,Audi,A5,2013,256 000 km,1 968 cm3,Diesel,177 KM,Automatyczna,Sedan,Biały
ID: 6123221654,95 000,PLN,Volkswagen,Passat,2019,66 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,Czarny
ID: 6123221654,95 000,PLN,Volkswagen,Passat,2019,66 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,Czarny
ID: 6124405861,174 000,PLN,Volvo,XC 90,2019,175 000 km,1 969 cm3,Diesel,235 KM,Automatyczna,SUV,Czarny
ID: 6124405861,174 000,PLN,Volvo,XC 90,2019,175 000 km,1 969 cm3,Diesel,235 KM,Automatyczna,SUV,Czarny
ID: 6116275455,112 800,PLN,SsangYong,Korando,2023,5 km,1 497 cm3,Benzyna,163 KM,Automatyczna,SUV,Czarny
ID: 6116275455,112 800,PLN,SsangYong,Korando,2023,5 km,1 497 cm3,Benzyna,163 KM,Automatyczna,SUV,Czarny
ID: 6116275455,112 800,PLN,SsangYong,Korando,2023,5 km,1 497 cm3,Benzyna,163 KM,Automatyczna,SUV,Czarny
ID: 6116275455,112 800,PLN,SsangYong,Korando,2023,5 km,1 497 cm3,Benzyna,163 KM,Automatyczna,SUV,Czarny
ID: 6116275455,112 800,PLN,SsangYong,Korando,2023,5 km,1 497 cm3,Benzyna,163 KM,Automatyczna,SUV,Czarny
ID: 6116275455,112 800,PLN,SsangYong,Korando,2023,5 km,1 497 cm3,Benzyna,163 KM,Automatyczna,SUV,Czarny
ID: 6116275455,112 800,PLN,SsangYong,Korando,2023,5 km,1 497 cm3,Benzyna,163 KM,Automatyczna,SUV,Czarny
ID: 6116275455,112 800,PLN,SsangYong,Korando,2023,5 km,1 497 cm3,Benzyna,163 KM,Automatyczna,SUV,Czarny
ID: 6120462032,28 900,PLN,Peugeot,508,2015,314 000 km,1 560 cm3,Diesel,114 KM,Automatyczna,Sedan,Granatowy
ID: 6120462032,28 900,PLN,Peugeot,508,2015,314 000 km,1 560 cm3,Diesel,114 KM,Automatyczna,Sedan,Granatowy
ID: 6122851514,309 900,PLN,Volvo,V90 Cross Country,2023,26 950 km,1 969 cm3,Diesel,235 KM,Automatyczna,Kombi,Czarny
ID: 6122851514,309 900,PLN,Volvo,V90 Cross Country,2023,26 950 km,1 969 cm3,Diesel,235 KM,Automatyczna,Kombi,Czarny
ID: 6122851514,309 900,PLN,Volvo,V90 Cross Country,2023,26 950 km,1 969 cm3,Diesel,235 KM,Automatyczna,Kombi,Czarny
ID: 6122851514,309 900,PLN,Volvo,V90 Cross Country,2023,26 950 km,1 969 cm3,Diesel,235 KM,Automatyczna,Kombi,Czarny
ID: 6122851514,309 900,PLN,Volvo,V90 Cross Country,2023,26 950 km,1 969 cm3,Diesel,235 KM,Automatyczna,Kombi,Czarny
ID: 6122851514,309 900,PLN,Volvo,V90 Cross Country,2023,26 950 km,1 969 cm3,Diesel,235 KM,Automatyczna,Kombi,Czarny
ID: 6122851514,309 900,PLN,Volvo,V90 Cross Country,2023,26 950 km,1 969 cm3,Diesel,235 KM,Automatyczna,Kombi,Czarny
ID: 6122851514,309 900,PLN,Volvo,V90 Cross Country,2023,26 950 km,1 969 cm3,Diesel,235 KM,Automatyczna,Kombi,Czarny
ID: 6104053088,74 999,PLN,Seat,Leon,2021,94 000 km,1 498 cm3,Benzyna,130 KM,Manualna,Kompakt,Szary
ID: 6104053088,74 999,PLN,Seat,Leon,2021,94 000 km,1 498 cm3,Benzyna,130 KM,Manualna,Kompakt,Szary
ID: 6124071238,54 000,PLN,Renault,Megane,2018,83 306 km,1 197 cm3,Benzyna,132 KM,Manualna,Kompakt,Czarny
ID: 6124071238,54 000,PLN,Renault,Megane,2018,83 306 km,1 197 cm3,Benzyna,132 KM,Manualna,Kompakt,Czarny
ID: 6124071264,85 000,PLN,Audi,A3,2021,54 476 km,999 cm3,Benzyna,116 KM,Manualna,Kompakt,Biały
ID: 6124071264,85 000,PLN,Audi,A3,2021,54 476 km,999 cm3,Benzyna,116 KM,Manualna,Kompakt,Biały
ID: 6123551463,107 900,PLN,Hyundai,Kona,2024,10 km,997 cm3,Benzyna,120 KM,Manualna,SUV,Zielony
ID: 6123551463,107 900,PLN,Hyundai,Kona,2024,10 km,997 cm3,Benzyna,120 KM,Manualna,SUV,Zielony
ID: 6114425423,18 300,PLN,Dacia,Logan,2013,216 000 km,1 461 cm3,Diesel,90 KM,Manualna,Kombi,Srebrny
ID: 6114425423,18 300,PLN,Dacia,Logan,2013,216 000 km,1 461 cm3,Diesel,90 KM,Manualna,Kombi,Srebrny
ID: 6119446263,21 000,PLN,Skoda,Octavia,2014,353 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,Biały
ID: 6119446263,21 000,PLN,Skoda,Octavia,2014,353 000 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,Biały
ID: 6124071180,43 000,PLN,Ford,Kuga,2011,142 300 km,1 997 cm3,Diesel,140 KM,Manualna,SUV,Czarny
ID: 6124071180,43 000,PLN,Ford,Kuga,2011,142 300 km,1 997 cm3,Diesel,140 KM,Manualna,SUV,Czarny
ID: 6124071116,33 000,PLN,Opel,Zafira,2013,178 122 km,1 598 cm3,136 KM,Diesel,Manualna,Minivan,Szary
ID: 6124071116,33 000,PLN,Opel,Zafira,2013,178 122 km,1 598 cm3,136 KM,Diesel,Manualna,Minivan,Szary
ID: 6107345839,22 900,PLN,Volkswagen,Scirocco,2008,200 000 km,1 390 cm3,Benzyna,160 KM,Manualna,Kompakt,Czarny
ID: 6107345839,22 900,PLN,Volkswagen,Scirocco,2008,200 000 km,1 390 cm3,Benzyna,160 KM,Manualna,Kompakt,Czarny
ID: 6124379330,44 900,PLN,Kia,Sportage,2010,173 500 km,1 995 cm3,Diesel,136 KM,Manualna,SUV,Czarny
ID: 6124379330,44 900,PLN,Kia,Sportage,2010,173 500 km,1 995 cm3,Diesel,136 KM,Manualna,SUV,Czarny
ID: 6122928847,175 999,PLN,Mercedes-Benz,Klasa E,2019,113 900 km,1 950 cm3,Diesel,195 KM,Automatyczna,Coupe,Czarny
ID: 6122928847,175 999,PLN,Mercedes-Benz,Klasa E,2019,113 900 km,1 950 cm3,Diesel,195 KM,Automatyczna,Coupe,Czarny
ID: 6119473411,18 000,PLN,Ford,Fiesta,2014,194 000 km,1 498 cm3,Diesel,75 KM,Manualna,Auta małe,Biały
ID: 6119473411,18 000,PLN,Ford,Fiesta,2014,194 000 km,1 498 cm3,Diesel,75 KM,Manualna,Auta małe,Biały
ID: 6124071046,149 900,PLN,Volkswagen,Tiguan,2023,29 520 km,1 498 cm3,Benzyna,150 KM,Automatyczna,SUV,Czarny
ID: 6124071046,149 900,PLN,Volkswagen,Tiguan,2023,29 520 km,1 498 cm3,Benzyna,150 KM,Automatyczna,SUV,Czarny
ID: 6121822283,83 000,PLN,Chevrolet,Camaro,2013,127 000 km,6 162 cm3,Benzyna,432 KM,Manualna,Coupe,Czarny
ID: 6121822283,83 000,PLN,Chevrolet,Camaro,2013,127 000 km,6 162 cm3,Benzyna,432 KM,Manualna,Coupe,Czarny
ID: 6123354896,162 098,PLN,Hyundai,Tucson,2024,1 km,1 598 cm3,150 KM,Benzyna,Automatyczna,SUV,Biały
ID: 6123354896,162 098,PLN,Hyundai,Tucson,2024,1 km,1 598 cm3,150 KM,Benzyna,Automatyczna,SUV,Biały
ID: 6123354896,162 098,PLN,Hyundai,Tucson,2024,1 km,1 598 cm3,150 KM,Benzyna,Automatyczna,SUV,Biały
ID: 6123354896,162 098,PLN,Hyundai,Tucson,2024,1 km,1 598 cm3,150 KM,Benzyna,Automatyczna,SUV,Biały
ID: 6123354896,162 098,PLN,Hyundai,Tucson,2024,1 km,1 598 cm3,150 KM,Benzyna,Automatyczna,SUV,Biały
ID: 6123354896,162 098,PLN,Hyundai,Tucson,2024,1 km,1 598 cm3,150 KM,Benzyna,Automatyczna,SUV,Biały
ID: 6123354896,162 098,PLN,Hyundai,Tucson,2024,1 km,1 598 cm3,150 KM,Benzyna,Automatyczna,SUV,Biały
ID: 6123354896,162 098,PLN,Hyundai,Tucson,2024,1 km,1 598 cm3,150 KM,Benzyna,Automatyczna,SUV,Biały
ID: 6120692028,98 900,PLN,Audi,A6,2018,134 000 km,1 984 cm3,Benzyna,252 KM,Automatyczna,Sedan,Czarny
ID: 6120692028,98 900,PLN,Audi,A6,2018,134 000 km,1 984 cm3,Benzyna,252 KM,Automatyczna,Sedan,Czarny
ID: 6124407389,18 900,PLN,Skoda,Octavia,2012,317 500 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,Czarny
ID: 6124407389,18 900,PLN,Skoda,Octavia,2012,317 500 km,1 598 cm3,Diesel,105 KM,Manualna,Kombi,Czarny
ID: 6122738712,246 900,PLN,Audi,Q7,2020,88 300 km,2 967 cm3,Diesel,272 KM,Automatyczna,SUV,Biały
ID: 6122738712,246 900,PLN,Audi,Q7,2020,88 300 km,2 967 cm3,Diesel,272 KM,Automatyczna,SUV,Biały
ID: 6120079236,19 900,PLN,DS Automobiles,DS 4,2016,57 998 km,1 199 cm3,Benzyna,130 KM,Manualna,Kompakt,Szary
ID: 6120079236,19 900,PLN,DS Automobiles,DS 4,2016,57 998 km,1 199 cm3,Benzyna,130 KM,Manualna,Kompakt,Szary
ID: 6124407653,26 700,PLN,Nissan,Juke,2012,203 000 km,1 461 cm3,Diesel,110 KM,Manualna,SUV,Biały
ID: 6124407653,26 700,PLN,Nissan,Juke,2012,203 000 km,1 461 cm3,Diesel,110 KM,Manualna,SUV,Biały
ID: 6124406889,48 500,PLN,Volkswagen,Golf,2018,178 588 km,1 598 cm3,Diesel,115 KM,Manualna,Kombi,Srebrny
ID: 6124406889,48 500,PLN,Volkswagen,Golf,2018,178 588 km,1 598 cm3,Diesel,115 KM,Manualna,Kombi,Srebrny
ID: 6124406939,15 900,PLN,Alfa Romeo,159,2008,333 600 km,1 910 cm3,Diesel,120 KM,Manualna,Kombi,Inny kolor
ID: 6124406939,15 900,PLN,Alfa Romeo,159,2008,333 600 km,1 910 cm3,Diesel,120 KM,Manualna,Kombi,Inny kolor
ID: 6124407116,115 900,PLN,Hyundai,Tucson,2019,68 746 km,1 591 cm3,Benzyna,177 KM,Automatyczna,SUV,Czarny
ID: 6124407116,115 900,PLN,Hyundai,Tucson,2019,68 746 km,1 591 cm3,Benzyna,177 KM,Automatyczna,SUV,Czarny
ID: 6123974696,75 000,PLN,Seat,Leon,2018,100 000 km,1 798 cm3,Benzyna,180 KM,Automatyczna,Kompakt,Biały
ID: 6123974696,75 000,PLN,Seat,Leon,2018,100 000 km,1 798 cm3,Benzyna,180 KM,Automatyczna,Kompakt,Biały
ID: 6124407348,40 000,PLN,Land Rover,Range Rover Sport,2008,383 000 km,3 628 cm3,Diesel,272 KM,Automatyczna,SUV,Czarny
ID: 6124407348,40 000,PLN,Land Rover,Range Rover Sport,2008,383 000 km,3 628 cm3,Diesel,272 KM,Automatyczna,SUV,Czarny
ID: 6124407298,39 000,PLN,Toyota,Avensis,2011,133 358 km,1 798 cm3,Benzyna,147 KM,Manualna,Sedan,Srebrny
ID: 6124407298,39 000,PLN,Toyota,Avensis,2011,133 358 km,1 798 cm3,Benzyna,147 KM,Manualna,Sedan,Srebrny
ID: 6123233146,199 999,PLN,Toyota,Sienna,2021,44 305 km,2 672 cm3,Benzyna,187 KM,Automatyczna,Minivan,Niebieski
ID: 6123233146,199 999,PLN,Toyota,Sienna,2021,44 305 km,2 672 cm3,Benzyna,187 KM,Automatyczna,Minivan,Niebieski
ID: 6111690144,149 616,PLN,Renault,Megane,2022,29 600 km,1 798 cm3,Benzyna,300 KM,Automatyczna,Kompakt,Pomarańczowy
ID: 6111690144,149 616,PLN,Renault,Megane,2022,29 600 km,1 798 cm3,Benzyna,300 KM,Automatyczna,Kompakt,Pomarańczowy
ID: 6122122348,297 288,PLN,Audi,A6,2024,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,Srebrny
ID: 6122122348,297 288,PLN,Audi,A6,2024,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,Srebrny
ID: 6122122348,297 288,PLN,Audi,A6,2024,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,Srebrny
ID: 6122122348,297 288,PLN,Audi,A6,2024,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,Srebrny
ID: 6122122348,297 288,PLN,Audi,A6,2024,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,Srebrny
ID: 6122122348,297 288,PLN,Audi,A6,2024,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,Srebrny
ID: 6122122348,297 288,PLN,Audi,A6,2024,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,Srebrny
ID: 6122122348,297 288,PLN,Audi,A6,2024,5 km,1 968 cm3,Diesel,204 KM,Automatyczna,Sedan,Srebrny
ID: 6121289592,220 000,PLN,Chevrolet,Corvette,2015,39 000 km,6 162 cm3,Benzyna,466 KM,Automatyczna,Coupe,Niebieski
ID: 6121289592,220 000,PLN,Chevrolet,Corvette,2015,39 000 km,6 162 cm3,Benzyna,466 KM,Automatyczna,Coupe,Niebieski
ID: 6124408383,34 000,PLN,Ford,Kuga,2008,267 634 km,1 997 cm3,Diesel,120 KM,Manualna,SUV,Czarny
ID: 6124408383,34 000,PLN,Ford,Kuga,2008,267 634 km,1 997 cm3,Diesel,120 KM,Manualna,SUV,Czarny
ID: 6124406789,93 900,PLN,Volkswagen,Touareg,2012,204 500 km,2 967 cm3,Diesel,204 KM,Automatyczna,SUV,Czarny
ID: 6124406789,93 900,PLN,Volkswagen,Touareg,2012,204 500 km,2 967 cm3,Diesel,204 KM,Automatyczna,SUV,Czarny
ID: 6116112193,29 900,PLN,Audi,A6,2009,323 000 km,1 968 cm3,Diesel,136 KM,Automatyczna,Kombi,Srebrny
ID: 6116112193,29 900,PLN,Audi,A6,2009,323 000 km,1 968 cm3,Diesel,136 KM,Automatyczna,Kombi,Srebrny
ID: 6124071983,99 900,PLN,Ford,Mondeo,2019,77 893 km,1 999 cm3,187 KM,Hybryda,Automatyczna,Kombi,Srebrny
ID: 6124071983,99 900,PLN,Ford,Mondeo,2019,77 893 km,1 999 cm3,187 KM,Hybryda,Automatyczna,Kombi,Srebrny
ID: 6116864621,91 000,PLN,Kia,Optima,2019,69 000 km,1 591 cm3,Benzyna,180 KM,Automatyczna,Sedan,Granatowy
ID: 6116864621,91 000,PLN,Kia,Optima,2019,69 000 km,1 591 cm3,Benzyna,180 KM,Automatyczna,Sedan,Granatowy
ID: 6123551996,60 500,PLN,Fiat,500,2024,1 km,999 cm3,Benzyna,70 KM,Manualna,Auta małe,Biały
ID: 6123551996,60 500,PLN,Fiat,500,2024,1 km,999 cm3,Benzyna,70 KM,Manualna,Auta małe,Biały
ID: 6118832456,60 600,PLN,Ford,Focus,2017,178 500 km,1 999 cm3,Benzyna,250 KM,Manualna,Kompakt,Granatowy
ID: 6118832456,60 600,PLN,Ford,Focus,2017,178 500 km,1 999 cm3,Benzyna,250 KM,Manualna,Kompakt,Granatowy
ID: 6124382479,29 900,PLN,Opel,Adam,2016,80 000 km,1 398 cm3,Benzyna,87 KM,Manualna,Auta miejskie,Pomarańczowy
ID: 6124382479,29 900,PLN,Opel,Adam,2016,80 000 km,1 398 cm3,Benzyna,87 KM,Manualna,Auta miejskie,Pomarańczowy
ID: 6123551854,99 500,PLN,BMW,Seria 3,2013,125 000 km,1 997 cm3,Benzyna,245 KM,Automatyczna,Sedan,Czarny
ID: 6123551854,99 500,PLN,BMW,Seria 3,2013,125 000 km,1 997 cm3,Benzyna,245 KM,Automatyczna,Sedan,Czarny
ID: 6123550169,84 900,PLN,Audi,Q5,2014,144 580 km,1 968 cm3,Diesel,177 KM,Manualna,SUV,Czarny
ID: 6123550169,84 900,PLN,Audi,Q5,2014,144 580 km,1 968 cm3,Diesel,177 KM,Manualna,SUV,Czarny
ID: 6110839303,139 000,PLN,Ford,Mustang,2019,123 971 km,5 038 cm3,Benzyna,450 KM,Automatyczna,Kabriolet,Biały
ID: 6110839303,139 000,PLN,Ford,Mustang,2019,123 971 km,5 038 cm3,Benzyna,450 KM,Automatyczna,Kabriolet,Biały
ID: 6124376340,28 900,PLN,Renault,Koleos,2011,197 681 km,1 995 cm3,Diesel,150 KM,Manualna,SUV,Czarny
ID: 6124376340,28 900,PLN,Renault,Koleos,2011,197 681 km,1 995 cm3,Diesel,150 KM,Manualna,SUV,Czarny
ID: 6121335273,126 700,PLN,Skoda,Octavia,2023,12 300 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Coupe,Niebieski
ID: 6121335273,126 700,PLN,Skoda,Octavia,2023,12 300 km,1 498 cm3,Benzyna,150 KM,Automatyczna,Coupe,Niebieski
ID: 6120968807,12 500,PLN,Honda,FR-V,2004,256 000 km,1 668 cm3,Benzyna,125 KM,Manualna,Minivan,Granatowy
ID: 6120968807,12 500,PLN,Honda,FR-V,2004,256 000 km,1 668 cm3,Benzyna,125 KM,Manualna,Minivan,Granatowy
ID: 6124408200,109 000,PLN,Audi,A6,2016,102 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,Brązowy
ID: 6124408200,109 000,PLN,Audi,A6,2016,102 000 km,1 968 cm3,Diesel,190 KM,Automatyczna,Kombi,Brązowy
ID: 6124408094,8 000,PLN,Seat,Leon,2003,350 000 km,1 896 cm3,Diesel,150 KM,Manualna,Kompakt,Srebrny
ID: 6124408094,8 000,PLN,Seat,Leon,2003,350 000 km,1 896 cm3,Diesel,150 KM,Manualna,Kompakt,Srebrny
ID: 6124408005,43 999,PLN,Seat,Leon,2013,149 808 km,1 395 cm3,Benzyna,122 KM,Manualna,Kompakt,Biały
ID: 6124408005,43 999,PLN,Seat,Leon,2013,149 808 km,1 395 cm3,Benzyna,122 KM,Manualna,Kompakt,Biały
ID: 6124408107,14 400,PLN,Honda,Accord,2004,293 000 km,1 998 cm3,Benzyna,155 KM,Manualna,Sedan,Szary
ID: 6124408107,14 400,PLN,Honda,Accord,2004,293 000 km,1 998 cm3,Benzyna,155 KM,Manualna,Sedan,Szary
ID: 6124368589,289 800,PLN,BMW,M5,2019,91 000 km,4 395 cm3,Benzyna,600 KM,Automatyczna,Sedan,Niebieski
ID: 6124368589,289 800,PLN,BMW,M5,2019,91 000 km,4 395 cm3,Benzyna,600 KM,Automatyczna,Sedan,Niebieski
ID: 6120714089,183 000,PLN,Cupra,Leon,2023,19 000 km,1 984 cm3,Benzyna,310 KM,Automatyczna,Kombi,Biały
ID: 6120714089,183 000,PLN,Cupra,Leon,2023,19 000 km,1 984 cm3,Benzyna,310 KM,Automatyczna,Kombi,Biały
ID: 6122787233,115 500,PLN,Volvo,V90 Cross Country,2018,122 000 km,1 969 cm3,Diesel,190 KM,Automatyczna,Kombi,Czarny
ID: 6122787233,115 500,PLN,Volvo,V90 Cross Country,2018,122 000 km,1 969 cm3,Diesel,190 KM,Automatyczna,Kombi,Czarny
ID: 6124408153,95 000,PLN,BMW,Seria 4,2015,144 000 km,2 993 cm3,Diesel,258 KM,Automatyczna,Sedan,Szary
ID: 6124408153,95 000,PLN,BMW,Seria 4,2015,144 000 km,2 993 cm3,Diesel,258 KM,Automatyczna,Sedan,Szary
ID: 6112946800,121 900,PLN,Seat,Leon,2018,69 669 km,1 984 cm3,Benzyna,310 KM,Manualna,Kompakt,Czarny
ID: 6112946800,121 900,PLN,Seat,Leon,2018,69 669 km,1 984 cm3,Benzyna,310 KM,Manualna,Kompakt,Czarny
ID: 6124408183,32 900,PLN,Chevrolet,Trax,2013,126 133 km,1 686 cm3,Diesel,130 KM,Manualna,SUV,Czarny
ID: 6124408183,32 900,PLN,Chevrolet,Trax,2013,126 133 km,1 686 cm3,Diesel,130 KM,Manualna,SUV,Czarny
ID: 6124378697,29 900,PLN,Nissan,X-Trail,2008,246 514 km,1 995 cm3,Diesel,150 KM,Automatyczna,SUV,Srebrny
ID: 6124378697,29 900,PLN,Nissan,X-Trail,2008,246 514 km,1 995 cm3,Diesel,150 KM,Automatyczna,SUV,Srebrny
ID: 6124407973,129 000,PLN,Mercedes-Benz,GLA,2015,139 000 km,1 991 cm3,Benzyna,360 KM,Automatyczna,SUV,Czarny
ID: 6124407973,129 000,PLN,Mercedes-Benz,GLA,2015,139 000 km,1 991 cm3,Benzyna,360 KM,Automatyczna,SUV,Czarny
ID: 6124071641,76 000,PLN,Mercedes-Benz,Klasa C,2015,168 921 km,1 796 cm3,Benzyna,184 KM,Automatyczna,Kombi,Biały
ID: 6124071641,76 000,PLN,Mercedes-Benz,Klasa C,2015,168 921 km,1 796 cm3,Benzyna,184 KM,Automatyczna,Kombi,Biały
ID: 6124071579,16 000,PLN,Chevrolet,Captiva,2006,289 732 km,1 991 cm3,Diesel,150 KM,Automatyczna,SUV,Srebrny
ID: 6124071579,16 000,PLN,Chevrolet,Captiva,2006,289 732 km,1 991 cm3,Diesel,150 KM,Automatyczna,SUV,Srebrny
ID: 6124071609,49 000,PLN,BMW,X1,2012,198 441 km,1 995 cm3,Diesel,184 KM,Automatyczna,SUV,Biały
ID: 6124071609,49 000,PLN,BMW,X1,2012,198 441 km,1 995 cm3,Diesel,184 KM,Automatyczna,SUV,Biały
ID: 6122256402,227 000,PLN,Skoda,Kodiaq,2024,5 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,Niebieski
ID: 6122256402,227 000,PLN,Skoda,Kodiaq,2024,5 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,Niebieski
ID: 6122256402,227 000,PLN,Skoda,Kodiaq,2024,5 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,Niebieski
ID: 6122256402,227 000,PLN,Skoda,Kodiaq,2024,5 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,Niebieski
ID: 6122256402,227 000,PLN,Skoda,Kodiaq,2024,5 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,Niebieski
ID: 6122256402,227 000,PLN,Skoda,Kodiaq,2024,5 km,1 968 cm3,Diesel,150 KM,Automatyczna,SUV,Niebieski
